ekatte,region,municipality,settlement,permanent_06_2020,current_06_2020
81709,ПЕРНИК,РАДОМИР,С. ЧУКОВЕЦ,48,176
73273,ПЕРНИК,ТРЪН,ГР. ТРЪН,2646,2483
02645,ПЕРНИК,ТРЪН,С. БАНКЯ,3,9
03873,ПЕРНИК,ТРЪН,С. БЕРАЙНЦИ,10,42
04697,ПЕРНИК,ТРЪН,С. БОГОЙНА,6,11
05918,ПЕРНИК,ТРЪН,С. БОХОВА,15,40
07096,ПЕРНИК,ТРЪН,С. БУСИНЦИ,17,45
07137,ПЕРНИК,ТРЪН,С. БУТРОИНЦИ,5,11
10478,ПЕРНИК,ТРЪН,С. ВЕЛИНОВО,22,46
11017,ПЕРНИК,ТРЪН,С. ВИДРАР,3,9
12139,ПЕРНИК,ТРЪН,С. ВРАБЧА,15,23
12348,ПЕРНИК,ТРЪН,С. ВУКАН,14,21
14979,ПЕРНИК,ТРЪН,С. ГЛАВАНОВЦИ,61,82
15134,ПЕРНИК,ТРЪН,С. ГЛОГОВИЦА,58,70
16331,ПЕРНИК,ТРЪН,С. ГОРНА МЕЛНА,6,7
17077,ПЕРНИК,ТРЪН,С. ГОРОЧЕВЦИ,10,64
20818,ПЕРНИК,ТРЪН,С. ДЖИНЧОВЦИ,10,12
21854,ПЕРНИК,ТРЪН,С. ДОКЬОВЦИ,7,21
22201,ПЕРНИК,ТРЪН,С. ДОЛНА МЕЛНА,15,28
24517,ПЕРНИК,ТРЪН,С. ДЪЛГА ЛУКА,7,11
27084,ПЕРНИК,ТРЪН,С. ЕЗДИМИРЦИ,27,71
27351,ПЕРНИК,ТРЪН,С. ЕЛОВИЦА,13,20
27601,ПЕРНИК,ТРЪН,С. ЕРУЛ,21,57
30017,ПЕРНИК,ТРЪН,С. ЗАБЕЛ,14,21
30716,ПЕРНИК,ТРЪН,С. ЗЕЛЕНИГРАД,56,105
37602,ПЕРНИК,ТРЪН,С. КОЖИНЦИ,30,30
39027,ПЕРНИК,ТРЪН,С. КОСТУРИНЦИ,11,39
41040,ПЕРНИК,ТРЪН,С. КЪШЛЕ,2,1
43195,ПЕРНИК,ТРЪН,С. ЛЕВА РЕКА,15,35
43551,ПЕРНИК,ТРЪН,С. ЛЕШНИКОВЦИ,8,20
44269,ПЕРНИК,ТРЪН,С. ЛОМНИЦА,33,43
44781,ПЕРНИК,ТРЪН,С. ЛЯЛИНЦИ,14,44
48249,ПЕРНИК,ТРЪН,С. МИЛКЬОВЦИ,12,21
48252,ПЕРНИК,ТРЪН,С. МИЛОСЛАВЦИ,15,30
49182,ПЕРНИК,ТРЪН,С. МРАКЕТИНЦИ,8,10
49196,ПЕРНИК,ТРЪН,С. МРАМОР,13,55
51130,ПЕРНИК,ТРЪН,С. НАСАЛЕВЦИ,10,26
51343,ПЕРНИК,ТРЪН,С. НЕДЕЛКОВО,47,50
55453,ПЕРНИК,ТРЪН,С. ПАРАМУН,32,49
55814,ПЕРНИК,ТРЪН,С. ПЕНКЬОВЦИ,12,12
58551,ПЕРНИК,ТРЪН,С. ПРОДАНЧА,6,8
61501,ПЕРНИК,ТРЪН,С. РАДОВО,12,30
62205,ПЕРНИК,ТРЪН,С. РАНИ ЛУГ,15,23
62565,ПЕРНИК,ТРЪН,С. РЕЯНОВЦИ,4,15
67458,ПЕРНИК,ТРЪН,С. СЛИШОВЦИ,15,21
68641,ПЕРНИК,ТРЪН,С. СТАЙЧОВЦИ,12,15
69777,ПЕРНИК,ТРЪН,С. СТРЕЗИМИРОВЦИ,9,32
70086,ПЕРНИК,ТРЪН,С. СТУДЕН ИЗВОР,5,12
73479,ПЕРНИК,ТРЪН,С. ТУРОКОВЦИ,99,136
76114,ПЕРНИК,ТРЪН,С. ФИЛИПОВЦИ,126,184
78327,ПЕРНИК,ТРЪН,С. ЦЕГРИЛОВЦИ,7,10
83209,ПЕРНИК,ТРЪН,С. ШИПКОВИЦА,0,3
87566,ПЕРНИК,ТРЪН,С. ЯРЛОВЦИ,34,54
03366,ПЛЕВЕН,БЕЛЕНЕ,ГР. БЕЛЕНЕ,8122,7487
07630,ПЛЕВЕН,БЕЛЕНЕ,С. БЯЛА ВОДА,269,296
20537,ПЛЕВЕН,БЕЛЕНЕ,С. ДЕКОВ,413,418
40573,ПЛЕВЕН,БЕЛЕНЕ,С. КУЛИНА ВОДА,128,152
56085,ПЛЕВЕН,БЕЛЕНЕ,С. ПЕТОКЛАДЕНЦИ,281,335
72117,ПЛЕВЕН,БЕЛЕНЕ,С. ТАТАРИ,209,245
18099,ПЛЕВЕН,ГУЛЯНЦИ,ГР. ГУЛЯНЦИ,3407,3264
06402,ПЛЕВЕН,ГУЛЯНЦИ,С. БРЕСТ,1911,1852
14876,ПЛЕВЕН,ГУЛЯНЦИ,С. ГИГЕН,1836,1792
22335,ПЛЕВЕН,ГУЛЯНЦИ,С. ДОЛНИ ВИТ,441,444
24308,ПЛЕВЕН,ГУЛЯНЦИ,С. ДЪБОВАН,399,447
30199,ПЛЕВЕН,ГУЛЯНЦИ,С. ЗАГРАЖДЕН,256,300
14888,ПЛЕВЕН,ГУЛЯНЦИ,С. ИСКЪР,188,200
39712,ПЛЕВЕН,ГУЛЯНЦИ,С. КРЕТА,275,297
43284,ПЛЕВЕН,ГУЛЯНЦИ,С. ЛЕНКОВО,341,493
48204,ПЛЕВЕН,ГУЛЯНЦИ,С. МИЛКОВИЦА,1655,1551
68045,ПЛЕВЕН,ГУЛЯНЦИ,С. СОМОВИТ,586,536
83394,ПЛЕВЕН,ГУЛЯНЦИ,С. ШИЯКОВО,285,350
22215,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,ГР. ДОЛНА МИТРОПОЛИЯ,3469,3316
73359,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,ГР. ТРЪСТЕНИК,4560,4480
02227,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. БАЙКАЛ,359,421
03993,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. БИВОЛАРЕ,582,641
05013,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. БОЖУРИЦА,1017,1100
06210,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. БРЕГАРЕ,471,612
16345,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. ГОРНА МИТРОПОЛИЯ,1740,1779
17364,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. ГОСТИЛЯ,175,202
38145,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. КОМАРЕВО,1006,1089
40195,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. КРУШОВЕНЕ,858,921
53655,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. ОРЕХОВИЦА,1243,1355
56865,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. ПОБЕДА,510,535
57025,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. ПОДЕМ,718,934
62596,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. РИБЕН,672,771
67012,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. СЛАВОВИЦА,383,509
68607,ПЛЕВЕН,ДОЛНА МИТРОПОЛИЯ,С. СТАВЕРЦИ,1639,1531
22407,ПЛЕВЕН,ДОЛНИ ДЪБНИК,ГР. ДОЛНИ ДЪБНИК,4548,4481
07524,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. БЪРКАЧ,821,889
16537,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. ГОРНИ ДЪБНИК,1983,1855
17470,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. ГРАДИНА,1079,916
40213,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. КРУШОВИЦА,2300,2110
56201,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. ПЕТЪРНИЦА,1598,1628
65070,ПЛЕВЕН,ДОЛНИ ДЪБНИК,С. САДОВЕЦ,2349,2229
43236,ПЛЕВЕН,ЛЕВСКИ,ГР. ЛЕВСКИ,11359,10317
00761,ПЛЕВЕН,ЛЕВСКИ,С. АСЕНОВЦИ,1769,1678
00802,ПЛЕВЕН,ЛЕВСКИ,С. АСПАРУХОВО,605,633
05044,ПЛЕВЕН,ЛЕВСКИ,С. БОЖУРЛУК,89,97
07274,ПЛЕВЕН,ЛЕВСКИ,С. БЪЛГАРЕНЕ,765,778
10080,ПЛЕВЕН,ЛЕВСКИ,С. ВАРАНА,18,26
17556,ПЛЕВЕН,ЛЕВСКИ,С. ГРАДИЩЕ,984,981
32531,ПЛЕВЕН,ЛЕВСКИ,С. ИЗГРЕВ,422,465
37647,ПЛЕВЕН,ЛЕВСКИ,С. КОЗАР БЕЛЕНЕ,664,714
46841,ПЛЕВЕН,ЛЕВСКИ,С. МАЛЧИКА,1309,1256
53089,ПЛЕВЕН,ЛЕВСКИ,С. ОБНОВА,1963,2112
69153,ПЛЕВЕН,ЛЕВСКИ,С. СТЕЖЕРОВО,394,377
73345,ПЛЕВЕН,ЛЕВСКИ,С. ТРЪНЧОВИЦА,543,536
51723,ПЛЕВЕН,НИКОПОЛ,ГР. НИКОПОЛ,4346,3629
00744,ПЛЕВЕН,НИКОПОЛ,С. АСЕНОВО,184,232
02957,ПЛЕВЕН,НИКОПОЛ,С. БАЦОВА МАХАЛА,449,473
12365,ПЛЕВЕН,НИКОПОЛ,С. ВЪБЕЛ,617,661
20314,ПЛЕВЕН,НИКОПОЛ,С. ДЕБОВО,532,623
23193,ПЛЕВЕН,НИКОПОЛ,С. ДРАГАШ ВОЙВОДА,547,532
27019,ПЛЕВЕН,НИКОПОЛ,С. ЕВЛОГИЕВО,60,77
29310,ПЛЕВЕН,НИКОПОЛ,С. ЖЕРНОВ,76,81
44152,ПЛЕВЕН,НИКОПОЛ,С. ЛОЗИЦА,179,220
44536,ПЛЕВЕН,НИКОПОЛ,С. ЛЮБЕНОВО,148,185
49415,ПЛЕВЕН,НИКОПОЛ,С. МУСЕЛИЕВО,696,717
51932,ПЛЕВЕН,НИКОПОЛ,С. НОВАЧЕНЕ,1080,1060
65320,ПЛЕВЕН,НИКОПОЛ,С. САНАДИНОВО,262,294
80697,ПЛЕВЕН,НИКОПОЛ,С. ЧЕРКОВИЦА,439,395
55782,ПЛЕВЕН,ИСКЪР,ГР. ИСКЪР,3512,3335
22438,ПЛЕВЕН,ИСКЪР,С. ДОЛНИ ЛУКОВИТ,1791,1774
56493,ПЛЕВЕН,ИСКЪР,С. ПИСАРОВО,774,869
69095,ПЛЕВЕН,ИСКЪР,С. СТАРОСЕЛЦИ,959,980
56722,ПЛЕВЕН,ПЛЕВЕН,ГР. ПЛЕВЕН,123588,102955
67088,ПЛЕВЕН,ПЛЕВЕН,ГР. СЛАВЯНОВО,4335,4213
03068,ПЛЕВЕН,ПЛЕВЕН,С. БЕГЛЕЖ,576,807
05921,ПЛЕВЕН,ПЛЕВЕН,С. БОХОТ,517,936
06495,ПЛЕВЕН,ПЛЕВЕН,С. БРЕСТОВЕЦ,802,1037
06690,ПЛЕВЕН,ПЛЕВЕН,С. БРЪШЛЯНИЦА,726,942
06999,ПЛЕВЕН,ПЛЕВЕН,С. БУКОВЛЪК,4207,4266
12752,ПЛЕВЕН,ПЛЕВЕН,С. ВЪРБИЦА,442,712
17258,ПЛЕВЕН,ПЛЕВЕН,С. ГОРТАЛОВО,99,297
17854,ПЛЕВЕН,ПЛЕВЕН,С. ГРИВИЦА,1488,1729
24935,ПЛЕВЕН,ПЛЕВЕН,С. ДИСЕВИЦА,1038,1086
37856,ПЛЕВЕН,ПЛЕВЕН,С. КОИЛОВЦИ,794,1018
40974,ПЛЕВЕН,ПЛЕВЕН,С. КЪРТОЖАБЕНЕ,77,208
41037,ПЛЕВЕН,ПЛЕВЕН,С. КЪШИН,251,361
43147,ПЛЕВЕН,ПЛЕВЕН,С. ЛАСКАР,45,133
47963,ПЛЕВЕН,ПЛЕВЕН,С. МЕЧКА,748,804
51620,ПЛЕВЕН,ПЛЕВЕН,С. НИКОЛАЕВО,637,925
53583,ПЛЕВЕН,ПЛЕВЕН,С. ОПАНЕЦ,1731,1700
55765,ПЛЕВЕН,ПЛЕВЕН,С. ПЕЛИШАТ,469,789
61426,ПЛЕВЕН,ПЛЕВЕН,С. РАДИШЕВО,420,651
62116,ПЛЕВЕН,ПЛЕВЕН,С. РАЛЕВО,238,406
72566,ПЛЕВЕН,ПЛЕВЕН,С. ТОДОРОВО,268,482
73523,ПЛЕВЕН,ПЛЕВЕН,С. ТУЧЕНИЦА,246,444
73674,ПЛЕВЕН,ПЛЕВЕН,С. ТЪРНЕНЕ,1023,1054
87597,ПЛЕВЕН,ПЛЕВЕН,С. ЯСЕН,2511,2614
57772,ПЛЕВЕН,ПОРДИМ,ГР. ПОРДИМ,2107,2064
05493,ПЛЕВЕН,ПОРДИМ,С. БОРИСЛАВ,134,212
12601,ПЛЕВЕН,ПОРДИМ,С. ВЪЛЧИТРЪН,774,998
30590,ПЛЕВЕН,ПОРДИМ,С. ЗГАЛЕВО,483,785
35780,ПЛЕВЕН,ПОРДИМ,С. КАМЕНЕЦ,751,776
36614,ПЛЕВЕН,ПОРДИМ,С. КАТЕРИЦА,46,67
53446,ПЛЕВЕН,ПОРДИМ,С. ОДЪРНЕ,939,950
72881,ПЛЕВЕН,ПОРДИМ,С. ТОТЛЕБЕН,379,493
37863,ПЛЕВЕН,ЧЕРВЕН БРЯГ,ГР. КОЙНАРЕ,4700,4342
80501,ПЛЕВЕН,ЧЕРВЕН БРЯГ,ГР. ЧЕРВЕН БРЯГ,14871,12950
06433,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. БРЕСТЕ,378,463
14934,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ГЛАВА,1372,1296
16540,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ГОРНИК,1454,1274
20383,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ДЕВЕНЦИ,684,644
43311,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ЛЕПИЦА,382,389
61580,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. РАДОМИРЦИ,1542,1610
61950,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. РАКИТА,769,865
62503,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. РЕСЕЛЕЦ,957,1049
63361,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. РУПЦИ,1248,1229
70281,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. СУХАЧЕ,663,667
72206,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ТЕЛИШ,740,855
81551,ПЛЕВЕН,ЧЕРВЕН БРЯГ,С. ЧОМАКОВЦИ,1005,965
37376,ПЛЕВЕН,КНЕЖА,ГР. КНЕЖА,11124,10490
06375,ПЛЕВЕН,КНЕЖА,С. БРЕНИЦА,1682,1783
27509,ПЛЕВЕН,КНЕЖА,С. ЕНИЦА,969,1004
43044,ПЛЕВЕН,КНЕЖА,С. ЛАЗАРОВО,306,354
00702,ПЛОВДИВ,АСЕНОВГРАД,ГР. АСЕНОВГРАД,59793,51601
02974,ПЛОВДИВ,АСЕНОВГРАД,С. БАЧКОВО,284,326
07870,ПЛОВДИВ,АСЕНОВГРАД,С. БОР,16,13
06029,ПЛОВДИВ,АСЕНОВГРАД,С. БОЯНЦИ,1637,1559
12992,ПЛОВДИВ,АСЕНОВГРАД,С. ВРАТА,12,15
16955,ПЛОВДИВ,АСЕНОВГРАД,С. ГОРНОСЛАВ,39,87
21676,ПЛОВДИВ,АСЕНОВГРАД,С. ДОБРОСТАН,21,35
22839,ПЛОВДИВ,АСЕНОВГРАД,С. ДОЛНОСЛАВ,237,238
29581,ПЛОВДИВ,АСЕНОВГРАД,С. ЖЪЛТ КАМЪК,114,94
31108,ПЛОВДИВ,АСЕНОВГРАД,С. ЗЛАТОВРЪХ,388,565
32341,ПЛОВДИВ,АСЕНОВГРАД,С. ИЗБЕГЛИИ,666,915
37633,ПЛОВДИВ,АСЕНОВГРАД,С. КОЗАНОВО,527,598
38385,ПЛОВДИВ,АСЕНОВГРАД,С. КОНУШ,599,666
38799,ПЛОВДИВ,АСЕНОВГРАД,С. КОСОВО,6,29
43298,ПЛОВДИВ,АСЕНОВГРАД,С. ЛЕНОВО,329,406
44834,ПЛОВДИВ,АСЕНОВГРАД,С. ЛЯСКОВО,10,41
49151,ПЛОВДИВ,АСЕНОВГРАД,С. МОСТОВО,40,40
49309,ПЛОВДИВ,АСЕНОВГРАД,С. МУЛДАВА,1665,1409
51127,ПЛОВДИВ,АСЕНОВГРАД,С. НАРЕЧЕНСКИ БАНИ,724,669
51830,ПЛОВДИВ,АСЕНОВГРАД,С. НОВАКОВО,286,360
32398,ПЛОВДИВ,АСЕНОВГРАД,С. НОВИ ИЗВОР,358,280
53761,ПЛОВДИВ,АСЕНОВГРАД,С. ОРЕШЕЦ,18,37
55590,ПЛОВДИВ,АСЕНОВГРАД,С. ПАТРИАРХ ЕВТИМОВО,243,477
70737,ПЛОВДИВ,АСЕНОВГРАД,С. СИНИ ВРЪХ,11,4
69273,ПЛОВДИВ,АСЕНОВГРАД,С. СТОЕВО,746,656
72789,ПЛОВДИВ,АСЕНОВГРАД,С. ТОПОЛОВО,2680,2561
73147,ПЛОВДИВ,АСЕНОВГРАД,С. ТРИ МОГИЛИ,32,26
75254,ПЛОВДИВ,АСЕНОВГРАД,С. УЗУНОВО,11,9
80437,ПЛОВДИВ,АСЕНОВГРАД,С. ЧЕРВЕН,552,719
06361,ПЛОВДИВ,БРЕЗОВО,ГР. БРЕЗОВО,1735,1704
02035,ПЛОВДИВ,БРЕЗОВО,С. БАБЕК,42,77
05356,ПЛОВДИВ,БРЕЗОВО,С. БОРЕЦ,699,700
12680,ПЛОВДИВ,БРЕЗОВО,С. ВЪРБЕН,122,152
23580,ПЛОВДИВ,БРЕЗОВО,С. ДРАНГОВО,357,413
30750,ПЛОВДИВ,БРЕЗОВО,С. ЗЕЛЕНИКОВО,282,416
31160,ПЛОВДИВ,БРЕЗОВО,С. ЗЛАТОСЕЛ,88,166
54451,ПЛОВДИВ,БРЕЗОВО,С. ОТЕЦ КИРИЛОВО,224,267
58983,ПЛОВДИВ,БРЕЗОВО,С. ПЪДАРСКО,576,628
62966,ПЛОВДИВ,БРЕЗОВО,С. РОЗОВЕЦ,145,282
65526,ПЛОВДИВ,БРЕЗОВО,С. СВЕЖЕН,96,208
69818,ПЛОВДИВ,БРЕЗОВО,С. СТРЕЛЦИ,389,546
70593,ПЛОВДИВ,БРЕЗОВО,С. СЪРНЕГОР,78,135
73794,ПЛОВДИВ,БРЕЗОВО,С. ТЮРКМЕН,240,258
81308,ПЛОВДИВ,БРЕЗОВО,С. ЧЕХЛАРЕ,58,110
81975,ПЛОВДИВ,БРЕЗОВО,С. ЧОБА,769,835
03085,ПЛОВДИВ,КАЛОЯНОВО,С. БЕГОВО,736,697
14996,ПЛОВДИВ,КАЛОЯНОВО,С. ГЛАВАТАР,188,197
16328,ПЛОВДИВ,КАЛОЯНОВО,С. ГОРНА МАХАЛА,152,299
22191,ПЛОВДИВ,КАЛОЯНОВО,С. ДОЛНА МАХАЛА,412,384
24000,ПЛОВДИВ,КАЛОЯНОВО,С. ДУВАНЛИИ,525,577
24582,ПЛОВДИВ,КАЛОЯНОВО,С. ДЪЛГО ПОЛЕ,1958,2115
29475,ПЛОВДИВ,КАЛОЯНОВО,С. ЖИТНИЦА,1553,1474
32038,ПЛОВДИВ,КАЛОЯНОВО,С. ИВАН ВАЗОВО,263,306
35523,ПЛОВДИВ,КАЛОЯНОВО,С. КАЛОЯНОВО,2591,2674
54465,ПЛОВДИВ,КАЛОЯНОВО,С. ОТЕЦ ПАИСИЕВО,98,226
55926,ПЛОВДИВ,КАЛОЯНОВО,С. ПЕСНОПОЙ,432,453
63553,ПЛОВДИВ,КАЛОЯНОВО,С. РЪЖЕВО,180,272
63567,ПЛОВДИВ,КАЛОЯНОВО,С. РЪЖЕВО КОНАРЕ,1281,1493
70353,ПЛОВДИВ,КАЛОЯНОВО,С. СУХОЗЕМ,106,185
81133,ПЛОВДИВ,КАЛОЯНОВО,С. ЧЕРНОЗЕМЕН,340,421
02720,ПЛОВДИВ,КАРЛОВО,ГР. БАНЯ,3622,3188
35496,ПЛОВДИВ,КАРЛОВО,ГР. КАЛОФЕР,2984,2763
36498,ПЛОВДИВ,КАРЛОВО,ГР. КАРЛОВО,25919,22583
37277,ПЛОВДИВ,КАРЛОВО,ГР. КЛИСУРА,1126,980
03109,ПЛОВДИВ,КАРЛОВО,С. БЕГУНЦИ,490,485
04563,ПЛОВДИВ,КАРЛОВО,С. БОГДАН,901,833
10207,ПЛОВДИВ,КАРЛОВО,С. ВАСИЛ ЛЕВСКИ,1421,1422
10291,ПЛОВДИВ,КАРЛОВО,С. ВЕДРАРЕ,1158,1113
12005,ПЛОВДИВ,КАРЛОВО,С. ВОЙНЯГОВО,1060,1044
16513,ПЛОВДИВ,КАРЛОВО,С. ГОРНИ ДОМЛЯН,471,439
22931,ПЛОВДИВ,КАРЛОВО,С. ДОМЛЯН,328,357
24241,ПЛОВДИВ,КАРЛОВО,С. ДЪБЕНЕ,1494,1482
32226,ПЛОВДИВ,КАРЛОВО,С. ИГАНОВО,496,495
36186,ПЛОВДИВ,КАРЛОВО,С. КАРАВЕЛОВО,1235,1215
37229,ПЛОВДИВ,КАРЛОВО,С. КЛИМЕНТ,1171,1147
40703,ПЛОВДИВ,КАРЛОВО,С. КУРТОВО,177,222
40939,ПЛОВДИВ,КАРЛОВО,С. КЪРНАРЕ,950,943
47250,ПЛОВДИВ,КАРЛОВО,С. МАРИНО ПОЛЕ,20,26
49117,ПЛОВДИВ,КАРЛОВО,С. МОСКОВЕЦ,214,212
49240,ПЛОВДИВ,КАРЛОВО,С. МРАЧЕНИК,69,88
55676,ПЛОВДИВ,КАРЛОВО,С. ПЕВЦИТЕ,543,573
58616,ПЛОВДИВ,КАРЛОВО,С. ПРОЛОМ,331,424
62949,ПЛОВДИВ,КАРЛОВО,С. РОЗИНО,4952,4440
67235,ПЛОВДИВ,КАРЛОВО,С. СЛАТИНА,917,848
67903,ПЛОВДИВ,КАРЛОВО,С. СОКОЛИЦА,618,628
69420,ПЛОВДИВ,КАРЛОВО,С. СТОЛЕТОВО,748,711
77462,ПЛОВДИВ,КАРЛОВО,С. ХРИСТО ДАНОВО,1800,1715
44478,ПЛОВДИВ,ЛЪКИ,ГР. ЛЪКИ,2047,2009
02453,ПЛОВДИВ,ЛЪКИ,С. БАЛКАН МАХАЛА,0,19
03530,ПЛОВДИВ,ЛЪКИ,С. БЕЛИЦА,207,180
05623,ПЛОВДИВ,ЛЪКИ,С. БОРОВО,53,77
20883,ПЛОВДИВ,ЛЪКИ,С. ДЖУРКОВО,73,88
23950,ПЛОВДИВ,ЛЪКИ,С. ДРЯНОВО,177,154
31423,ПЛОВДИВ,ЛЪКИ,С. ЗДРАВЕЦ,35,40
44447,ПЛОВДИВ,ЛЪКИ,С. ЛЪКАВИЦА,19,17
46989,ПЛОВДИВ,ЛЪКИ,С. МАНАСТИР,56,81
86012,ПЛОВДИВ,ЛЪКИ,С. ЮГОВО,38,46
03839,ПЛОВДИВ,МАРИЦА,С. БЕНКОВСКИ,1273,1525
11845,ПЛОВДИВ,МАРИЦА,С. ВОЙВОДИНОВО,2090,2031
12019,ПЛОВДИВ,МАРИЦА,С. ВОЙСИЛ,1007,1191
17806,ПЛОВДИВ,МАРИЦА,С. ГРАФ ИГНАТИЕВО,1715,1854
21169,ПЛОВДИВ,МАРИЦА,С. ДИНК,909,970
29235,ПЛОВДИВ,МАРИЦА,С. ЖЕЛЯЗНО,363,454
35300,ПЛОВДИВ,МАРИЦА,С. КАЛЕКОВЕЦ,2741,2659
38950,ПЛОВДИВ,МАРИЦА,С. КОСТИЕВО,1788,1924
39918,ПЛОВДИВ,МАРИЦА,С. КРИСЛОВО,591,760
47086,ПЛОВДИВ,МАРИЦА,С. МАНОЛЕ,2887,2932
47113,ПЛОВДИВ,МАРИЦА,С. МАНОЛСКО КОНАРЕ,632,809
61412,ПЛОВДИВ,МАРИЦА,С. РАДИНОВО,684,800
62858,ПЛОВДИВ,МАРИЦА,С. РОГОШ,3109,3225
66915,ПЛОВДИВ,МАРИЦА,С. СКУТАРЕ,2462,2618
69874,ПЛОВДИВ,МАРИЦА,С. СТРОЕВО,1623,1607
73122,ПЛОВДИВ,МАРИЦА,С. ТРИЛИСТНИК,836,848
73242,ПЛОВДИВ,МАРИЦА,С. ТРУД,4017,4154
78080,ПЛОВДИВ,МАРИЦА,С. ЦАРАЦОВО,2214,2073
87669,ПЛОВДИВ,МАРИЦА,С. ЯСНО ПОЛЕ,628,620
56784,ПЛОВДИВ,ПЛОВДИВ,ГР. ПЛОВДИВ,384088,364403
59080,ПЛОВДИВ,ПЪРВОМАЙ,ГР. ПЪРВОМАЙ,15518,13477
06745,ПЛОВДИВ,ПЪРВОМАЙ,С. БРЯГОВО,374,582
56335,ПЛОВДИВ,ПЪРВОМАЙ,С. БУКОВО,479,436
07675,ПЛОВДИВ,ПЪРВОМАЙ,С. БЯЛА РЕКА,716,690
11123,ПЛОВДИВ,ПЪРВОМАЙ,С. ВИНИЦА,1273,1012
11627,ПЛОВДИВ,ПЪРВОМАЙ,С. ВОДЕН,766,634
17484,ПЛОВДИВ,ПЪРВОМАЙ,С. ГРАДИНА,2192,2159
21440,ПЛОВДИВ,ПЪРВОМАЙ,С. ДОБРИ ДОЛ,43,93
23385,ПЛОВДИВ,ПЪРВОМАЙ,С. ДРАГОЙНОВО,243,411
24493,ПЛОВДИВ,ПЪРВОМАЙ,С. ДЪЛБОК ИЗВОР,1204,1294
27139,ПЛОВДИВ,ПЪРВОМАЙ,С. ЕЗЕРОВО,648,660
32826,ПЛОВДИВ,ПЪРВОМАЙ,С. ИСКРА,1300,1336
36230,ПЛОВДИВ,ПЪРВОМАЙ,С. КАРАДЖАЛОВО,1080,1130
40155,ПЛОВДИВ,ПЪРВОМАЙ,С. КРУШЕВО,847,848
57806,ПЛОВДИВ,ПЪРВОМАЙ,С. ПОРОЙНА,137,181
58089,ПЛОВДИВ,ПЪРВОМАЙ,С. ПРАВОСЛАВЕН,484,621
72093,ПЛОВДИВ,ПЪРВОМАЙ,С. ТАТАРЕВО,460,608
62075,ПЛОВДИВ,РАКОВСКИ,ГР. РАКОВСКИ,16731,15629
03620,ПЛОВДИВ,РАКОВСКИ,С. БЕЛОЗЕМ,3919,3854
05270,ПЛОВДИВ,РАКОВСКИ,С. БОЛЯРИНО,328,433
48948,ПЛОВДИВ,РАКОВСКИ,С. МОМИНО СЕЛО,667,808
70010,ПЛОВДИВ,РАКОВСКИ,С. СТРЯМА,3641,3253
80162,ПЛОВДИВ,РАКОВСКИ,С. ЧАЛЪКОВИ,1994,1995
83380,ПЛОВДИВ,РАКОВСКИ,С. ШИШМАНЦИ,904,1004
03304,ПЛОВДИВ,РОДОПИ,С. БЕЛАЩИЦА,1933,2330
05150,ПЛОВДИВ,РОДОПИ,С. БОЙКОВО,81,240
06077,ПЛОВДИВ,РОДОПИ,С. БРАНИПОЛЕ,3240,2783
06447,ПЛОВДИВ,РОДОПИ,С. БРЕСТНИК,1841,1794
06505,ПЛОВДИВ,РОДОПИ,С. БРЕСТОВИЦА,3365,3413
20523,ПЛОВДИВ,РОДОПИ,С. ДЕДОВО,54,56
31036,ПЛОВДИВ,РОДОПИ,С. ЗЛАТИТРАП,1302,1383
32408,ПЛОВДИВ,РОДОПИ,С. ИЗВОР,56,121
